,tweet,label,pred
2741,Would you rather risk getting covid and infecting others who may die or get a vaccine?,2,0
2742,"literally, @realDonaldTrump shut the fuck up. 
a coronavirus vaccine is for covid-19, not about your fucking votes, 
shut up",1,0
2743,@neerajarora91 #AajKiBaat #Audit_Quiz #Auditgyan #Fraud #CARO_2016 During the course of Audit of COVAXIN Ltd. Statutory Auditor noticed a fraud has been committed against the company by Covid_Pharma Ltd. (a Vendor) which involves an amount of 1.25 crores.  Auditor is required to report under.🤔,1,0
2744,@FuroridaNoMaya Ok did we end the existing 7 Obama put us in? The vaccine that just came out is from Pfizer and didn't have anything to do with Trump. Does he have one coming now as well🤷‍♀️? I think the US embassy in Israel is also awesome.,1,0
2745,"@_cassiopeiamoon @elonjames And with the flu, we have a vaccine. Not enough people get it, but at least a little bit of herd immunity helps slow the spread. The only thing standing between Covid-19 and the elderly people in my life is the collective behavior of the whole community.",2,1
2746,SCIENCE FRAUD: Covid-19 vaccines were manufactured and stockpiled by the military long before they were tested and “approved” | Truth11 https://t.co/dynrPQAlIo,1,0
2747,@jimmykimmel He doesn’t deserve his name on anything especially not the COVID vaccine!,1,0
2748,"https://t.co/3FRZ5Mx31n

Vaccines are almost ready, and when you hear the names of the companies, everything will be clear to you. No thanks, I will never allow any vaccine into my body.🤬🤬",0,0
2749,@FKevus @ActionBrexit The Ford vaccine is still the best option and will get the same approval as Pfizer in a couple of weeks.,2,2
2750,Fuck you and fuck your covid19 vaccine. You ain't shit. https://t.co/PtGw2mMuBr,0,0
2751,"BREAKING: COVID-19 vaccine '90% effective'
https://t.co/D4BCIFtIwb",1,1
2752,"Now on @business: @KizzyPhD breaks down how NIH got a Covid-19 vaccine candidate to clinical trials in a record 66 days.   But scientists say this could have been faster if we hadn't dropped the ball on SARS, MERS research when those outbreaks waned.   https://t.co/bsJoEsKIt0",2,0
2753,With all due respect Mr Prime minister me and my children are not Guinea pigs and we will not be having the vaccine. https://t.co/pQweieSzJ9,0,1
2754,"Iloilo City eyes P100-million fund to purchase COVID-19 vaccines
https://t.co/LvffbXKYLC",1,1
2755,@TiffanyDCross I would have to hear from numerous respected health experts. I am not happy that Pfizer is asking for expedited emergency use of their vaccine. They have not shared their data with our medical and public health experts!,0,0
2756,"UK approves Pfizer, becomes the first country to roll out Covid-19 vaccine https://t.co/YL76vKXe0t",1,2
2757,I don’t get it? Why isn’t the world sharing any and all findings? Russia has been accused of trying to steal information about COVID-19 vaccines   https://t.co/wBoY37hgNE,1,0
2758,"Fingers crossed.  #CovidVaccine
Pfizer says coronavirus vaccine more than 90% effective | The New Daily https://t.co/VNk4abKXlJ",2,1
2759,We're getting closer to an effective COVID-19 vaccine. Here's what it will cost to get a shot. https://t.co/XvauJaVw97,1,1
2760,This is undoubtedly great news. The whole world is looking forward to the SARS-CoV-2 vaccine becoming a reality as soon as possible. ✅ https://t.co/xHgZXbowuZ,2,2
2761,#BreakingNews Well this a BREAKTHROUGH congratulations to Science #COVID19 we finally have vaccine ❤️❤️ https://t.co/DQsiOK8YYw,2,2
2762,We already have two vaccines in only 10 months!!!  This is the most amazing scientific achievement in my lifetime.  And I watched the moon landing in school https://t.co/Y9cSUZiF7t,2,2
2763,Every Indian is anxiously waiting for corona vaccine to come up in market only not to confine at home. #coronavirus,2,0
2764,"Oh my, I can hear the racist cat calls from here. He should give the vaccine to Somalia first. Seems fairest to me. https://t.co/e3OzVaxkTC",1,0
2765,"Been thinking about this since August.   Visions of the world/state once a vaccine is released + the world is COVID free.  Summer 202X is going to be wild in terms of events, parties, and meetups.",2,2
2766,@jokowazy The covid/vaccine thing is a microcosm of the climate crisis  Dont need to describe it... I get it   My baseline assumption for human intelligience has decreased substantially  (Probably makes me sound like an arrogant ass but look around us),1,0
2767,I know I’m at the bottom of the Covid vaccine priority list but if there’s a boomer who still think it’s “fake news” please let me know. I’d gladly take your spot in line,2,0
2768,"Pfizer (PFE), BioNTech (BNTX) Choose Lead mRNA Vaccine Candidate Against COVID-19, Commence Pivotal Phase 2/3 Global Study  https://t.co/qRc3y97w3j via @Street_Insider",1,1
2769,$Covid19 vaccine https://t.co/Dp0ZKnLZYi,1,1
2770,"Chinese Covid-19 vaccine also found safe, induces immune response - world news - Hindustan Times https://t.co/qJp1qI53g6",1,2
2771,"smart people: i won't be caught dead taking a rushed, incomplete, dangerous vaccine. who the hell is willing to see what happens to them
me: https://t.co/yhwApI8PsQ https://t.co/zzTPIpX8R5",0,0
2772,Facebook to remove false Covid-19 vaccine claims https://t.co/fcOQncY3BM,1,1
2773,90-year grandmother first to receive Pfizer COVID-19 vaccine in Britain https://t.co/aXmNKb5tqT,1,1
2774,Australia begins production of Oxford-developed COVID-19 vaccine https://t.co/ZzPKO9jc9y,1,1
2775,US #inflation expectations hit 18-month high on #vaccine hopes #COVIDvaccines #COVID19 #EconomyRebounds @washingtonpost @nytimes @FinancialTimes @WSJmarkets @WSJbusiness @ReutersBiz @Reuters @MarketWatch @markets @business @AP @BBC @CNBC @CNN @thehill   https://t.co/rg5xlqCv6R,1,1
2776,"@expressionessd1 I’m unsure. I have autoimmune conditions so I want to find out how it would affect people like me. Eg, when I had the swine flu vaccine, my immune system flared up and I was sick for months. That said, it’s not certain how my immune system would react to getting #covid19 either",0,0
2777,Very hopeful about this # Covid-19 vaccine! https://t.co/LQW4juYtiA,2,2
2778,"Lunatics are taking it way too far! Shill Marc Siegel (since Drs take an oath not to harm, he shouldn't be called Dr) wants kids to wear a yellow button if they have not had the COVID vaccine - ""No Hugs Please"" because they are untouchables. Very shameful  https://t.co/b5xN7E7bQV",1,0
2779,So @realDonaldTrump actually threatened to not send #COVID19 vaccines to NY.  That's genocide.  Just FYI.  In case you are paying attention and care about fascism at all.,2,0
2780,Will take Covid-19 vaccine first to ease out safety concerns: Pfizer CEO https://t.co/YmULKegID8,2,1
2781,"@Dan99614072 @RealCandaceO The Flu and corona virus are completely different. The flu is around for long, there is a background immunity for it in the world. Since corona is new, no-one has any immunity, that's one reason why it is so infectious. And there has never been any vaccine for any corona virus.",1,0
2782,"Hospitals are reportedly being prepped for a possible coronavirus vaccine roll out within three weeks. 

@Drhilaryjones says it is optimistic to think many people will be vaccinated before Christmas - but it is good news. 

Watch GMB for the latest👉https://t.co/fzcHkA6S4k https://t.co/OEMR7IaZTW",1,2
2783,"Am told I have an irrational fear of Covid by those who fear immigrants, BLM, vaccines, Antifa, LGBTQ, science, masks",2,0
2784,trib_al: 'The UK was the first country in the world to approve the Pfizer-BioNTech Covid-19 vaccine ' https://t.co/g5lEX7E55C,1,2
2785,"Brilliantly simple explanation from @DrChrisSmith on @GMB for how Pfizer's vaccine against #Covid19 will work...

#CovidVaccine https://t.co/ycd8QGfqTp",2,2
2786,Pfizer says COVID-19 vaccine data suggests shots may be 90 per cent effective https://t.co/vZgcBCHlxb,1,1
2787,"Oil Up Over Crude Inventory Draw, Russian Vaccine...LIVE NEWS UPDATE BY ROYAL TRADERS   ROYALTRADERS Call@9719026661  https://t.co/duJdt2UWhj  https://t.co/f4es9HX9Ar Best Accuracy For Royal Traders",1,1
2788,"Fuck that Hoe Ass #COVID19 vaccine!

Buy #Bitcoin",0,0
2789,"Always a good idea to remain skeptical of science by press release, but this does seem like very good news. Not just for this particular vaccine, but for Covid-19 vaccines in general.   
https://t.co/rMoUtOMDni",0,2
2790,"Great day yesterday! #Biden's Covid task force ready, &amp; news on 2 #COVID19 escape routes: 1. Lilly has antibody drug to treat high-risk Covid cases. 2. #Pfizer can roll out a #vaccine next year - almost as effective as the chickenpox vaccine! https://t.co/zSqoMrE753",2,2
2791,You can shove your poison vaccine up your arse! https://t.co/byiQ0nRm71,0,0
2792,"@kay_bee83 I have no idea who goes through my suburb. I don’t really care.  Cv19 is out there. We’re all going to get it, or a vaccine (12-24 months away). Tourist towns will be destitute by then. We aren’t trying to avoid covid at all cost, just slow it.  No harm in time at holiday house.",2,0
2793,Wonder what Javanka's cut is:   U.S. Will Pay $1.6 Billion to Novavax for Coronavirus Vaccine.  https://t.co/ubbpiT7pz1,1,1
2794,"@marinmaven @aranfalk @MissLynneNYC @ErinBrockovich @JoeBiden @guardian @guardianeco @GuardianUS Oh No!  Not kneecapping his ability to load the EPA with Dupont consultants!  Btw, if you read the Op-Ed you'd learn that the chem this guy helped dupont avoid regs for may interfere with the Covid vaccine, so I'm not sure the pandemic should be your defense for him.",0,0
2795,"We've been sitting back watching the rest of the world seemingly screw up even worse than us on COVID, and it seems like we're now going to have watch as a vaccine enables other places to get back to normal while we wait. It's going to be infuriating to put it mildly.",2,0
2796,Of course she is going to claim vaccines will save us all! https://t.co/008hLeogpq,0,1
2797,"Starting to think #TrumpLiesPeopleDie and his arse kissing crew #PenceUnmasked, #MoscowMitch, & @SenateGOP have a #COVID__19 vaccine just for them.",1,0
2798,People freaking out about the covid vaccine side effects have clearly never had a flu shot. 🙄,2,0
2799,"I know embarrasingly little about science, especially since my sister and brother-in-law are both working on vaccines and treatments, but this is a good thing right? https://t.co/b9aih1wZwv",2,2
2800,"RNA a novel technology 2015 to prevent and treat disease as Coronavirus, Cancer, and reinforce the immune system.  
Harvard and other as Pfizer Laboratories as applying RNA ti produce a new generation if vaccines.  

https://t.co/HZyoniWwBK https://t.co/2XlqiUNPd5",1,1
2801,I don’t understand this argument that black people are right to be wary of the covid vaccine based on prior experience with racist medical practices. Black people are not the only people the vaccine will be given to. So what are we talking about?  https://t.co/1cucKdwDj2,2,0
2802,"Put it into my veins
---------------------------------

Pfizer's early data shows COVID-19 vaccine is more than 90% effective https://t.co/V81cxeRrP2 via @YouTube",2,1
2803,"Talking about vaccines, tRump just said COVID-19 is a new virus.  Why then does he blame Obama for not having anything for this virus?  If it is “new”, how would Obama have done anything if it was unknown 4 years ago?  SAD! #drainthetrump",1,0
2804,"* Scientists and medical researchers are working to find a vaccine against the corona virus. Until then, we can stop the virus from spreading #TipsToFightCorona  https://t.co/ou0OQrZAaU",2,1
2805,"FUCK ALL

I *knew* that from all the ‘possible COVID-19 vaccins’ the first and foremost would be mRNA-based, I just KNEW it

Lo and behold, BioNTech &amp; Pfizer teamed up to develop 4 mRNA vaccine candidates what a surprise

Just to be clear; this is experimental DNA/RNA medication!",0,0
2806,"@tesssummers98 If Boris is so confident about this 💉 maybe he could answer this Q - who is going to be HELD liable for compensation if this 💉 is harmful - will it be 
@pfizer ? or @10DowningStreet
 ? or are they exempt ? that Q needs answered 
@BorisJohnson @MattHancock #vaccine #COVID19",0,0
